,,,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7
11,0,11,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
11,0,12,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
11,0,13,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
11,0,14,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
11,1,0,1.0,delta,1.0,delta,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta
11,2,0,1.0,alpha,1.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta
11,3,0,0.0,beta,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma
12,0,0,1.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,delta,0.0,delta,0.0,delta,0.0,alpha
12,0,1,1.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,delta
12,0,2,1.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
12,0,3,1.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,delta
12,0,4,1.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,5,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,6,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,7,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,8,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,9,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,10,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,11,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,12,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,13,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,0,14,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
12,1,0,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,gamma
13,0,0,1.0,alpha,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta
13,0,1,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta
13,0,2,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,3,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,4,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,5,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,6,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,7,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,8,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,9,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,10,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,11,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,12,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,13,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,0,14,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
13,1,0,1.0,alpha,1.0,delta,0.0,delta,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,beta
13,2,0,1.0,delta,1.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,alpha,0.0,gamma,0.0,delta
13,3,0,1.0,alpha,1.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,gamma,0.0,delta,0.0,gamma
13,4,0,1.0,delta,1.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta
13,5,0,0.0,gamma,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma,0.0,beta,0.0,beta,0.0,beta
14,0,0,1.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,gamma,0.0,gamma,0.0,delta,0.0,beta
14,0,1,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta
14,0,2,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta
14,0,3,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
14,0,4,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
14,0,5,1.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta
14,0,6,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta
14,0,7,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
14,0,8,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta
14,0,9,1.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta
14,0,10,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta
14,0,11,1.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta
14,0,12,1.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta
14,0,13,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta
14,0,14,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta
14,1,0,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,alpha,0.0,beta
15,0,0,1.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,delta
15,0,1,1.0,delta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
15,0,2,1.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta
15,0,3,1.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha
15,0,4,1.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,5,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
15,0,6,1.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,7,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
15,0,8,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,9,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,10,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,11,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,12,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,13,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,0,14,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
15,1,0,0.0,alpha,0.0,gamma,0.0,delta,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta
16,0,0,1.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,beta,0.0,delta
16,0,1,1.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma
16,0,2,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta
16,0,3,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta
16,0,4,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
16,0,5,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta
16,0,6,1.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta
16,0,7,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta
16,0,8,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta
16,0,9,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta
16,0,10,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta
16,0,11,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta
16,0,12,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
16,0,13,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
16,0,14,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
16,1,0,1.0,alpha,1.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma,0.0,gamma
16,2,0,1.0,delta,1.0,delta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta
16,3,0,1.0,delta,1.0,delta,1.0,delta,1.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha,0.0,gamma
16,4,0,0.0,alpha,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,alpha
17,0,0,1.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,delta,0.0,delta
17,0,1,1.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,gamma,0.0,gamma
17,0,2,1.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,gamma,0.0,alpha,0.0,alpha,0.0,delta
17,0,3,1.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,delta,0.0,alpha,0.0,alpha
17,0,4,1.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta
17,0,5,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha
17,0,6,1.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta
17,0,7,1.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,alpha
17,0,8,1.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta
17,0,9,1.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,delta
17,0,10,1.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,delta
17,0,11,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
17,0,12,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
17,0,13,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
17,0,14,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
17,1,0,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,gamma,0.0,gamma,0.0,beta,0.0,delta
18,0,0,1.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,beta,0.0,delta,0.0,alpha,0.0,alpha
18,0,1,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta
18,0,2,1.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha
18,0,3,1.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
18,0,4,1.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha
18,0,5,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha
18,0,6,1.0,delta,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta
18,0,7,1.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha
18,0,8,1.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,delta,0.0,alpha
18,0,9,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,alpha,0.0,alpha
18,0,10,1.0,alpha,0.0,alpha,0.0,delta,0.0,delta,0.0,delta,0.0,alpha,0.0,alpha,0.0,delta
18,0,11,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
18,0,12,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
18,0,13,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
18,0,14,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
18,1,0,0.0,beta,0.0,delta,0.0,gamma,0.0,alpha,0.0,beta,0.0,beta,0.0,gamma,0.0,alpha
19,0,0,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,gamma,0.0,beta
19,0,1,1.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
19,0,2,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta
19,0,3,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,beta
19,0,4,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta
19,0,5,1.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta
19,0,6,1.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,delta
19,0,7,1.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,0,8,1.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,0,9,1.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,0,10,1.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,0,11,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta
19,0,12,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,0,13,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,0,14,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
19,1,0,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha
20,0,0,1.0,alpha,0.0,gamma,0.0,gamma,0.0,alpha,0.0,delta,0.0,alpha,0.0,beta,0.0,beta
20,0,1,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha
20,0,2,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,alpha
20,0,3,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha
20,0,4,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,5,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,6,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,7,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,8,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,9,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,10,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,11,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,12,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,13,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,0,14,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
20,1,0,1.0,delta,1.0,alpha,0.0,alpha,0.0,delta,0.0,alpha,0.0,delta,0.0,gamma,0.0,alpha
20,2,0,1.0,delta,1.0,delta,0.0,alpha,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
20,3,0,1.0,alpha,1.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,delta
20,4,0,1.0,delta,1.0,delta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta
20,5,0,0.0,beta,0.0,gamma,0.0,beta,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta
21,0,0,1.0,delta,0.0,delta,0.0,alpha,0.0,delta,0.0,beta,0.0,alpha,0.0,gamma,0.0,beta
21,0,1,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,delta,0.0,delta
21,0,2,1.0,delta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta
21,0,3,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta
21,0,4,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,delta,0.0,beta,0.0,beta
21,0,5,1.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta
21,0,6,1.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,0,7,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
21,0,8,1.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta
21,0,9,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,0,10,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,0,11,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,0,12,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,0,13,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,0,14,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha
21,1,0,0.0,alpha,0.0,alpha,0.0,alpha,0.0,delta,0.0,gamma,0.0,gamma,0.0,gamma,0.0,beta
22,0,0,1.0,alpha,0.0,alpha,0.0,beta,0.0,gamma,0.0,beta,0.0,gamma,0.0,gamma,0.0,gamma
22,0,1,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,gamma
22,0,2,1.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta
22,0,3,1.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
22,0,4,1.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha
22,0,5,1.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta
22,0,6,1.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha,0.0,beta
22,0,7,1.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta
22,0,8,1.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
22,0,9,1.0,alpha,0.0,beta,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,alpha
22,0,10,1.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha
22,0,11,1.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,alpha,0.0,alpha
22,0,12,1.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha
22,0,13,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
22,0,14,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,beta
22,1,0,0.0,beta,0.0,delta,0.0,delta,0.0,gamma,0.0,beta,0.0,alpha,0.0,delta,0.0,beta
23,0,0,1.0,delta,0.0,gamma,0.0,delta,0.0,delta,0.0,beta,0.0,alpha,0.0,beta,0.0,beta
23,0,1,1.0,alpha,0.0,beta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,delta,0.0,delta
23,0,2,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,beta
23,0,3,1.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta
23,0,4,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta
23,0,5,1.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta
23,0,6,1.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,beta
23,0,7,1.0,delta,0.0,beta,0.0,beta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta
23,0,8,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,beta,0.0,delta,0.0,beta
23,0,9,1.0,delta,0.0,delta,0.0,delta,0.0,beta,0.0,delta,0.0,beta,0.0,delta,0.0,delta
23,0,10,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
23,0,11,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
23,0,12,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
23,0,13,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
23,0,14,1.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta,0.0,delta
23,1,0,0.0,gamma,0.0,gamma,0.0,gamma,0.0,alpha,0.0,gamma,0.0,gamma,0.0,beta,0.0,gamma
24,0,0,1.0,delta,0.0,beta,0.0,alpha,0.0,alpha,0.0,gamma,0.0,alpha,0.0,alpha,0.0,alpha
24,0,1,1.0,alpha,0.0,beta,0.0,alpha,0.0,alpha,0.0,beta,0.0,delta,0.0,delta,0.0,alpha
24,0,2,1.0,alpha,0.0,alpha,0.0,alpha,0.0,beta,0.0,alpha,0.0,beta,0.0,alpha,0.0,alpha
